time,temperature
0.0,-0.5646721708667115
0.0101010101010101,0.545232418954048
0.0202020202020202,0.4211149384457042
0.0303030303030303,0.52941449192522
0.0404040404040404,-0.1991170594126842
0.0505050505050505,1.2086275994754077
0.0606060606060606,0.06254812024887196
0.0707070707070707,-0.049807152655997736
0.0808080808080808,0.7230452838520408
0.0909090909090909,0.9151484346728082
0.101010101010101,0.8476801182979885
0.1111111111111111,1.290578667117317
0.1212121212121212,1.7608025180747546
0.1313131313131313,0.5779772560204471
0.1414141414141414,0.837755849381925
0.1515151515151515,1.0089358581363381
0.1616161616161616,0.5924758962329266
0.1717171717171717,0.528119039157972
0.1818181818181818,0.887615902707008
0.1919191919191919,0.8527804338883488
0.202020202020202,1.7905795848828314
0.2121212121212121,0.9895928918270849
0.2222222222222222,1.169081430331922
0.2323232323232323,0.2567942709248457
0.2424242424242424,1.5292577028261771
0.2525252525252525,1.2510426722463284
0.2626262626262626,0.9329403751980924
0.2727272727272727,0.7193634462690578
0.2828282828282829,0.8208663703897704
0.2929292929292929,1.0720285950397495
0.303030303030303,0.7484273254838878
0.3131313131313131,0.9896879996525938
0.3232323232323232,1.7903999228516552
0.3333333333333333,1.7719710121020567
0.3434343434343435,0.8179314777338592
0.3535353535353536,1.005788092835572
0.3636363636363636,1.250707714167989
0.3737373737373737,1.1965820382498857
0.3838383838383838,2.276775534072184
0.393939393939394,0.6550740373617867
0.4040404040404041,0.8693888270901416
0.4141414141414142,-0.3289592551075924
0.4242424242424242,1.5100704396455702
0.4343434343434343,1.1415516035521016
0.4444444444444445,-0.5162187981382623
0.4545454545454546,0.11691574834626717
0.4646464646464647,0.3169896216175419
0.4747474747474748,0.4620616604060441
0.4848484848484848,-0.5660757713252078
0.494949494949495,0.34617159561401845
0.5050505050505051,-0.17735506000814552
0.5151515151515152,-0.006099585461548968
0.5252525252525253,0.1875558162632317
0.5353535353535354,-0.4488475788357352
0.5454545454545455,-0.8922347449087616
0.5555555555555556,-0.5542249444355052
0.5656565656565657,-0.582325551142856
0.5757575757575758,-0.7126392427273436
0.5858585858585859,-1.3059918631488863
0.595959595959596,-1.203221449755744
0.6060606060606061,-0.8696924519525333
0.6161616161616162,-1.0358065757570802
0.6262626262626263,-0.08532222701980711
0.6363636363636365,-0.2721299940847961
0.6464646464646465,-0.32408415225823356
0.6565656565656566,-0.731453685592205
0.6666666666666667,-1.0365572866624564
0.6767676767676768,-0.4916807479593121
0.686868686868687,-1.8232058850733164
0.696969696969697,-0.5524898790112042
0.7070707070707072,-0.6351826666222553
0.7171717171717172,-0.979163649714418
0.7272727272727273,-0.7380865163559795
0.7373737373737375,-1.2985743486526207
0.7474747474747475,-2.1745532435247
0.7575757575757577,-1.2665080514710676
0.7676767676767677,-1.5253406378138625
0.7777777777777778,-2.044192290507919
0.787878787878788,-0.4322814284000681
0.797979797979798,-1.6504161801078645
0.8080808080808082,-0.9264246534964065
0.8181818181818182,-0.6708204342467793
0.8282828282828284,-1.9917738589970717
0.8383838383838385,-1.4237836957545564
0.8484848484848485,-1.010326624825308
0.8585858585858587,-0.5708430976066151
0.8686868686868687,-1.2590329644273228
0.8787878787878789,-1.5338131178846777
0.888888888888889,-1.267472687467545
0.8989898989898991,-0.4100484274724832
0.9090909090909092,-0.8119130245546375
0.9191919191919192,-0.930803730638909
0.9292929292929294,-0.04309225681682353
0.9393939393939394,-0.25048188215632095
0.9494949494949496,-0.4087825660905432
0.9595959595959596,0.26015219935211326
0.9696969696969696,-0.5100746973364042
0.97979797979798,0.9983854263359343
0.98989898989899,-0.1981551591130496
1.0,-0.5418332539012336
